entry_time,mint,symbol,entry_price_usd,exit_time,exit_price_usd,exit_reason,pnl_percent,pnl_usd,pnl_sol,assumed_position_usd,assumed_position_sol,ret15_percent,ret5_percent,greens_last5,likely_non_fill_reason,confidence,confidence_notes
2026-02-24T13:23:47.754Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003193,2026-02-24T14:26:37.328Z,0.00031914035000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.62%,+4.62%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=939s
2026-02-24T14:26:55.820Z,H7noGdq7WnvbfdgnZzwYtRdZFCADe5rivUjuiofKpump,RETURN,0.0004099,2026-02-24T15:29:44.941Z,0.0004099,stopAtEntry,+0.00%,0.0000,0.00000000,20.0000,0.24236549,+4.78%,+4.78%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=923s
2026-02-24T14:26:56.657Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001494,2026-02-24T16:05:57.493Z,0.00180312,trailingStop,+20.69%,4.1382,0.05014727,20.0000,0.24236549,+6.03%,+6.03%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=20s next=922s
2026-02-24T14:42:41.571Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.0000138,2026-02-24T15:53:01.825Z,0.000060869600000000004,trailingStop,+341.08%,68.2168,0.82667004,20.0000,0.24236549,+5.10%,+5.10%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=22s next=940s
2026-02-24T15:30:07.058Z,AGj48tqewsFL8fr7cRuqCQCY26oK89VsSMY7XWk8pump,Bits,0.00005299,2026-02-24T15:45:37.148Z,0.000052963505,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.03%,+12.03%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=21s next=930s
2026-02-24T15:46:10.567Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001884,2026-02-24T15:46:49.918Z,0.00001883058,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.29%,+3.29%,3,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:46:32.084Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001686,2026-02-24T15:53:01.825Z,0.001685157,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.44%,+3.44%,2,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:46:32.084Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002668,2026-02-24T15:51:15.559Z,0.00026666659999999997,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.18%,+4.18%,3,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:46:32.084Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006091,2026-02-24T15:48:10.095Z,0.000060879545,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.00%,+4.00%,3,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:46:32.085Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001884,2026-02-24T15:46:49.918Z,0.00001883058,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.29%,+3.29%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:46:49.916Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001283,2026-02-24T15:47:11.500Z,0.0012823585,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.12%,+6.12%,2,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:46:49.916Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006202,2026-02-24T15:48:10.095Z,0.00006198899,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.89%,+5.89%,3,cooldown collision,high,prev event 18s ago (< cooldown 180s)
2026-02-24T15:46:49.917Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001691,2026-02-24T15:53:01.825Z,0.0016901545,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.74%,+3.74%,3,cooldown collision,high,prev event 18s ago (< cooldown 180s)
2026-02-24T15:46:49.917Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002701,2026-02-24T15:51:15.559Z,0.00026996495000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.47%,+5.47%,3,cooldown collision,high,prev event 18s ago (< cooldown 180s)
2026-02-24T15:47:11.500Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001278,2026-02-24T15:47:50.559Z,0.001277361,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.71%,+5.71%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:47:11.500Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002701,2026-02-24T15:51:15.559Z,0.00026996495000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.47%,+5.47%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:47:11.500Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006202,2026-02-24T15:48:10.095Z,0.00006198899,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.89%,+5.89%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:47:11.501Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001691,2026-02-24T15:53:01.825Z,0.0016901545,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.74%,+3.74%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:47:11.501Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00001907,2026-02-24T15:47:50.561Z,0.000019060465,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.55%,+4.55%,2,cooldown collision,high,prev event 39s ago (< cooldown 180s)
2026-02-24T15:47:30.628Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002727,2026-02-24T15:51:15.559Z,0.00027256365000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.48%,+6.48%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:47:30.628Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006267,2026-02-24T15:48:10.095Z,0.00006263866499999999,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.00%,+7.00%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:47:30.629Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,2026-02-24T15:48:10.096Z,0.001763118,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.22%,+8.22%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:47:30.630Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001419,2026-02-24T15:49:32.759Z,0.000014182905,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.19%,+4.19%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:47:50.559Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002727,2026-02-24T15:51:15.559Z,0.00027256365000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.48%,+6.48%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:47:50.559Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006267,2026-02-24T15:48:10.095Z,0.00006263866499999999,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.00%,+7.00%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:47:50.560Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,2026-02-24T15:48:10.096Z,0.001763118,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.22%,+8.22%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:47:50.561Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001425,2026-02-24T15:49:32.759Z,0.000014242875000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.63%,+4.63%,3,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:48:10.095Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002752,2026-02-24T15:51:15.559Z,0.00027506240000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.46%,+7.46%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:48:10.097Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001425,2026-02-24T15:49:32.759Z,0.000014242875000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.63%,+4.63%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:48:29.142Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001764,2026-02-24T15:49:11.108Z,0.001763118,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.22%,+8.22%,2,cooldown collision,high,prev event 39s ago (< cooldown 180s)
2026-02-24T15:48:29.142Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002836,2026-02-24T15:49:11.108Z,0.0002834582,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.74%,+10.74%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:48:29.142Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006091,2026-02-24T15:53:01.825Z,0.00006091,stopAtEntry,+0.00%,0.0000,0.00000000,20.0000,0.24236549,+4.00%,+4.00%,2,cooldown collision,high,prev event 39s ago (< cooldown 180s)
2026-02-24T15:48:29.144Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001485,2026-02-24T15:49:11.109Z,0.000014842575,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.03%,+9.03%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:48:51.069Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0013,2026-02-24T15:49:32.753Z,0.0012993500000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.53%,+7.53%,2,cooldown collision,high,prev event 100s ago (< cooldown 180s)
2026-02-24T15:48:51.069Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002836,2026-02-24T15:49:11.108Z,0.0002834582,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.74%,+10.74%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:48:51.070Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001485,2026-02-24T15:49:11.109Z,0.000014842575,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.03%,+9.03%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:49:11.108Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.0013,2026-02-24T15:49:32.753Z,0.0012993500000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.53%,+7.53%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:49:11.108Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002792,2026-02-24T15:50:56.431Z,0.0002790604,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.02%,+9.02%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:49:32.752Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006592,2026-02-24T15:50:56.431Z,0.00006588704,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.55%,+12.55%,2,cooldown collision,high,prev event 64s ago (< cooldown 180s)
2026-02-24T15:49:32.754Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002922,2026-02-24T15:50:14.047Z,0.0002920539,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+14.10%,+14.10%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:49:32.755Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001722,2026-02-24T15:50:56.432Z,0.001721139,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.64%,+5.64%,2,cooldown collision,high,prev event 64s ago (< cooldown 180s)
2026-02-24T15:50:14.046Z,6YF3vQtLRC4CGgwbu8DLGDVoWohPuQ5P1YYvK7au5twg,MENCHO,0.00001646,2026-02-24T16:05:57.492Z,0.00001646,horizon,+0.00%,0.0000,0.00000000,20.0000,0.24236549,+29.30%,+29.30%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:50:14.047Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001724,2026-02-24T15:50:56.432Z,0.0017231380000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.77%,+5.77%,2,cooldown collision,high,prev event 41s ago (< cooldown 180s)
2026-02-24T15:50:14.047Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006644,2026-02-24T15:50:56.431Z,0.00006640678,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.44%,+13.44%,2,cooldown collision,high,prev event 41s ago (< cooldown 180s)
2026-02-24T15:50:32.755Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006644,2026-02-24T15:50:56.431Z,0.00006640678,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.44%,+13.44%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:50:32.756Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001724,2026-02-24T15:50:56.432Z,0.0017231380000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.77%,+5.77%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:50:32.756Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002055,2026-02-24T15:52:00.330Z,0.000020539725,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.66%,+12.66%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:50:56.431Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001289,2026-02-24T15:52:41.793Z,0.0012883555,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.62%,+5.40%,2,cooldown collision,high,prev event 105s ago (< cooldown 180s)
2026-02-24T15:50:56.432Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002056,2026-02-24T15:52:00.330Z,0.000020549720000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.72%,+9.13%,3,cooldown collision,high,prev event 24s ago (< cooldown 180s)
2026-02-24T15:51:15.558Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001289,2026-02-24T15:52:41.793Z,0.0012883555,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.62%,+5.40%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:51:15.558Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006726,2026-02-24T15:52:22.689Z,0.00006722637000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+14.84%,+10.43%,2,cooldown collision,high,prev event 43s ago (< cooldown 180s)
2026-02-24T15:51:15.559Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.00176,2026-02-24T15:52:22.690Z,0.00175912,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.98%,+4.39%,2,cooldown collision,high,prev event 43s ago (< cooldown 180s)
2026-02-24T15:51:15.559Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002056,2026-02-24T15:52:00.330Z,0.000020549720000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.72%,+9.13%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:51:37.850Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001325,2026-02-24T15:52:22.689Z,0.0013243375,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.59%,+3.27%,3,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:51:37.851Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001844,2026-02-24T15:53:25.291Z,0.001843078,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.36%,+1.77%,2,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:51:37.851Z,BKwSZd5tUFC1SudnHbhjmqJ6Nk8n5vz1wVphb7Mupump,SEAGULL,0.00002071,2026-02-24T15:52:00.330Z,0.000020699645,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.54%,+16.68%,3,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:52:00.328Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001325,2026-02-24T15:52:22.689Z,0.0013243375,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.59%,+3.68%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:52:00.328Z,J6hFzNZ1yFFtwW4EPVejHJuSfWzpBq5msJfyhL55pump,Go-chan,0.00006917,2026-02-24T15:52:22.689Z,0.000069135415,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+18.10%,+11.53%,2,cooldown collision,high,prev event 45s ago (< cooldown 180s)
2026-02-24T15:52:00.329Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.001761,2026-02-24T15:52:22.690Z,0.0017601195,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.04%,+4.14%,2,cooldown collision,high,prev event 45s ago (< cooldown 180s)
2026-02-24T15:52:00.330Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001865,2026-02-24T15:53:25.291Z,0.0018640675,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.54%,+2.92%,3,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:52:00.331Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001676,2026-02-24T16:11:58.149Z,0.00001675162,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+23.05%,+31.45%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:52:22.689Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002806,2026-02-24T15:55:32.235Z,0.0002804597,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.57%,+2.90%,2,cooldown collision,high,prev event 170s ago (< cooldown 180s)
2026-02-24T15:52:22.690Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001865,2026-02-24T15:53:25.291Z,0.0018640675,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.54%,+1.86%,2,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:52:22.691Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001715,2026-02-24T16:11:58.149Z,0.000017141425,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.92%,+20.86%,3,cooldown collision,high,prev event 22s ago (< cooldown 180s)
2026-02-24T15:52:41.793Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002806,2026-02-24T15:55:32.235Z,0.0002804597,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+9.57%,+2.90%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:52:41.794Z,4fSWEw2wbYEUCcMtitzmeGUfqinoafXxkhqZrA9Gpump,Pigeon,0.001865,2026-02-24T15:53:25.291Z,0.0018640675,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.54%,+3.15%,2,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:52:41.795Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001715,2026-02-24T16:11:58.149Z,0.000017141425,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.92%,+20.35%,3,cooldown collision,high,prev event 19s ago (< cooldown 180s)
2026-02-24T15:53:01.825Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000283,2026-02-24T15:55:32.235Z,0.0002828585,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.50%,+2.83%,3,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:53:01.826Z,46WHMi7xeQbYocfot9MQLG2gdVQj56bC1JQwJ5kfpump,Nori,0.00001715,2026-02-24T16:11:58.149Z,0.000017141425,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.92%,+20.35%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:53:25.290Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000287,2026-02-24T15:54:01.906Z,0.0002868565,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.07%,+1.20%,3,cooldown collision,high,prev event 23s ago (< cooldown 180s)
2026-02-24T15:53:42.405Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.000287,2026-02-24T15:54:01.906Z,0.0002868565,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.07%,+1.20%,2,cooldown collision,high,prev event 17s ago (< cooldown 180s)
2026-02-24T15:53:42.413Z,GFAnZrFVCEqe4CDrabgANk2u8bik4YAEemMngMA2pump,Gaper,0.00004482,2026-02-24T15:55:32.237Z,0.000044797590000000006,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.31%,+6.31%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:54:01.906Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.0002831,2026-02-24T15:55:32.235Z,0.00028295845000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.54%,+1.40%,2,cooldown collision,high,prev event 20s ago (< cooldown 180s)
2026-02-24T15:54:01.906Z,GPMKmRaHAiDt7a4Ys7xZ4P66xQHnqWeXuGTShySKpump,Duck,0.00004686,2026-02-24T15:55:32.235Z,0.00004683657,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.24%,+3.24%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
2026-02-24T15:54:26.115Z,GFAnZrFVCEqe4CDrabgANk2u8bik4YAEemMngMA2pump,Gaper,0.00004514,2026-02-24T15:55:32.237Z,0.00004511743,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.07%,+7.07%,2,cooldown collision,high,prev event 44s ago (< cooldown 180s)
2026-02-24T15:55:07.079Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001291,2026-02-24T15:55:32.234Z,0.0012903545,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.78%,+2.62%,2,slippage/impact constraint likely,medium,ret5=2.62% ret15=6.78% minFuture2m=-9.60%
2026-02-24T15:55:08.857Z,GFAnZrFVCEqe4CDrabgANk2u8bik4YAEemMngMA2pump,Gaper,0.00004514,2026-02-24T15:55:32.237Z,0.00004511743,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.07%,+7.07%,2,cooldown collision,high,prev event 43s ago (< cooldown 180s)
2026-02-24T15:55:32.236Z,EahUihCyvsJVg8wWafXc5ytxaReFXms514wKvmBQcLAw,CLAW,0.0001784,2026-02-24T15:56:14.686Z,0.00017831080000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.57%,+2.88%,2,data insufficiency/unknown,medium,candidate reason=marketData(lowConfidence)
2026-02-24T15:55:54.761Z,41HpD32jdC3JRVWDoD3j8rjHdNM4mjqmoSaCSZwdpump,NIGSOM,0.00005901,2026-02-24T15:56:14.687Z,0.000058980495,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+17.06%,+17.06%,2,route/quote unavailable,low,candidate reason=marketData(lowConfidence); no track artifact for mint/day
